country_code,year,death_rate
,1998,67.82035613486326
,1999,65.6409664494233
,2000,62.45755794215645
,2001,60.56575509474098
,2002,59.488170018386285
,2003,58.48126419140056
,2004,56.58516139838023
,2005,55.6806742346319
,2006,54.15267458276699
,2007,52.9740904990091
,2008,51.72957171798237
,2009,50.69433379982262
,2010,48.908279754982594
,2011,47.49184180377407
,2012,45.47604514060995
,2013,43.36816200431137
,2014,41.98893056320322
,2015,42.348171920714705
,2016,40.0509999585582
,2017,39.28609609708024
,1990,78.93260819777765
,1991,79.54144424729162
,1992,81.8558568898754
,1993,87.20803999020731
,1994,89.97035899990941
,1995,87.91510543256959
,1996,85.39812709185476
,1997,82.26799781109236
,1998,79.17234366481566
,1999,79.84314161510979
,2000,78.69006656391886
,2001,78.49631707638572
,2002,79.00336947954204
,2003,78.44549941333052
,2004,76.09213910146259
,2005,75.32422065416725
,2006,71.64012828651298
,2007,69.39345790807701
,2008,68.12339317889958
,2009,64.51190789827375
,2010,62.42054656713284
,2011,59.35287536366898
,2012,56.300369620388594
,2013,54.02528661512249
,2014,51.77975005542996
,2015,52.84763617224818
,2016,50.304297149170466
,2017,49.127517457230574
,1990,62.050369276615164
,1991,62.08498634299431
,1992,62.20284134755942
,1993,61.56561789731921
,1994,60.85255253750533
,1995,59.26383706904225
,1996,57.54036714552318
,1997,55.94813063417581
,1998,54.62644025374275
,1999,52.68206688351331
,2000,50.51613521609089
,2001,49.404684472074216
,2002,49.623119738041865
,2003,49.06050167581378
,2004,47.60229486547384
,2005,46.81475686612778
,2006,45.61061457937002
,2007,44.188254995400136
,2008,44.27020990269197
,2009,44.28649478649693
,2010,43.112201479424215
,2011,42.2906378312211
,2012,41.2274613768325
,2013,40.815714332532735
,2014,40.133021768635885
,2015,39.31786984866817
,2016,38.41413713169229
,2017,38.075139089492204
,1990,189.60284502722004
,1991,188.52347951565292
,1992,186.94100795638224
,1993,186.42983801644723
,1994,186.48963600562848
,1995,186.84014623627567
,1996,187.98491428193557
,1997,184.66097712065056
,1998,184.84520300491013
,1999,183.29483766940322
,2000,182.2190167605158
,2001,179.57653095094565
,2002,176.01196632279934
,2003,175.08330096988902
,2004,172.09711133884124
,2005,167.21471568938293
,2006,164.98527544469354
,2007,161.97347710321537
,2008,159.96706187017776
,2009,157.5012579813536
,2010,154.50294128655676
,2011,151.45590373858226
,2012,148.70089201581396
,2013,144.68060484567437
,2014,140.45971891142216
,2015,137.3240254886962
,2016,134.01586880636538
,2017,131.59878681392715
TCD,1990,183.58628815318397
TCD,1991,180.29726369863744
TCD,1992,179.35478070829328
TCD,1993,180.34126953088864
TCD,1994,180.1130405342953
TCD,1995,180.3039195114957
TCD,1996,184.21041653030363
TCD,1997,186.55292098356574
TCD,1998,187.55868856683503
TCD,1999,189.15183634769897
TCD,2000,189.2906670511221
TCD,2001,189.7240049585641
TCD,2002,189.3161260006585
TCD,2003,189.04557416902117
TCD,2004,185.74135530316343
TCD,2005,180.51356924193303
TCD,2006,178.88579601510787
TCD,2007,178.66872456567066
TCD,2008,176.8836148082479
TCD,2009,176.1487651725766
TCD,2010,174.77312636235237
TCD,2011,172.71575560272692
TCD,2012,170.31664110959431
TCD,2013,167.20439884050438
TCD,2014,164.25998885499214
TCD,2015,163.48694801062942
TCD,2016,161.38245257620414
TCD,2017,159.14741095199247
CHL,1990,56.97556933998264
CHL,1991,52.32062636800122
CHL,1992,49.65198458875703
CHL,1993,49.78947006186705
CHL,1994,48.85951165991648
CHL,1995,47.921419974508666
CHL,1996,46.368291146815636
CHL,1997,44.35417527919687
CHL,1998,43.203484724525026
CHL,1999,41.710842391191456
CHL,2000,37.92683226275185
CHL,2001,37.43188460826191
CHL,2002,35.072149273734404
CHL,2003,34.60585842167646
CHL,2004,33.756746628859226
CHL,2005,32.070629210357446
CHL,2006,30.990583552647465
CHL,2007,30.53130004482605
CHL,2008,28.879846144461705
CHL,2009,29.436590842213768
CHL,2010,29.424037730851513
CHL,2011,28.701417026407242
CHL,2012,27.314750376093922
CHL,2013,26.58921404418155
CHL,2014,25.317217059000075
CHL,2015,24.84461527443071
CHL,2016,24.02172262772059
CHL,2017,24.29921297777114
CHN,1990,184.4132044291373
CHN,1991,181.80070431556956
CHN,1992,177.2834671803102
CHN,1993,172.2670875926519
CHN,1994,167.08293930934695
CHN,1995,160.71395611229696
CHN,1996,155.38579494335812
CHN,1997,149.68342183886796
CHN,1998,144.84161988620303
CHN,1999,138.20173340901763
CHN,2000,133.13668522384467
CHN,2001,128.09400569277955
CHN,2002,124.99787347945652
CHN,2003,122.31202486464551
CHN,2004,118.0011858408618
CHN,2005,111.34190292234423
CHN,2006,102.94849514303722
CHN,2007,97.83587858207461
CHN,2008,95.43912890437898
CHN,2009,94.24721802309006
CHN,2010,92.97014294146548
CHN,2011,90.65488369677888
CHN,2012,85.77144183514751
CHN,2013,81.734686234979
CHN,2014,78.9903230003452
CHN,2015,78.25140892499367
CHN,2016,74.70570934957617
CHN,2017,72.67678885845345
COL,1990,52.974996101995536
COL,1991,54.373645994395915
COL,1992,53.92457020883623
COL,1993,52.08889459991786
COL,1994,51.7357054130494
COL,1995,51.36519201912762
COL,1996,50.258499048634974
COL,1997,45.57289268548486
COL,1998,43.16095289573411
COL,1999,42.08606781611232
COL,2000,40.42246475201321
COL,2001,39.814463331311785
COL,2002,41.810342613911914
COL,2003,39.12113858913212
COL,2004,38.0569881361012
COL,2005,36.22128242950334
COL,2006,36.122420644206166
COL,2007,34.21643451131344
COL,2008,33.07322475298272
COL,2009,32.04177487513531
COL,2010,30.225155066209204
COL,2011,28.047016603695173
COL,2012,26.588128214090606
COL,2013,25.051088139658393
COL,2014,23.881846794620724
COL,2015,23.238309577371385
COL,2016,22.415220772082826
COL,2017,22.0962392218409
COM,1990,189.67081205631703
COM,1991,185.44632733009618
COM,1992,181.49507335322158
COM,1993,177.9259119743034
COM,1994,175.03317999481087
COM,1995,171.9872369868068
COM,1996,168.34188119961775
COM,1997,164.6146626603109
COM,1998,159.31300940723597
COM,1999,152.1443305501263
COM,2000,146.33133753317404
COM,2001,140.0151318185647
COM,2002,134.51941471346524
COM,2003,129.03202711375494
COM,2004,124.443143960634
COM,2005,120.6846199220852
COM,2006,118.05924918281976
COM,2007,115.03691508669677
COM,2008,113.28085118212572
COM,2009,110.95327060705357
COM,2010,108.3350694171376
COM,2011,106.34321593117897
COM,2012,104.19963861000683
COM,2013,101.67961115160281
COM,2014,99.91590406848768
COM,2015,97.48803149016649
COM,2016,95.4583992868599
COM,2017,93.98944768869382
COG,1990,199.59281874774834
COG,1991,193.7744128802405
COG,1992,191.22283297682773
COG,1993,189.6784186745157
COG,1994,193.45133035221957
COG,1995,196.62192332379337
COG,1996,195.7103658708599
COG,1997,195.0522661600088
COG,1998,188.87639947771677
COG,1999,187.11603323925402
COG,2000,184.02062612480637
COG,2001,173.33791026770135
COG,2002,166.24389943294182
COG,2003,162.84228771296878
COG,2004,159.49559728086982
COG,2005,157.92462516696074
COG,2006,150.2556498390462
COG,2007,145.8007553169909
COG,2008,141.08345670780386
COG,2009,136.91662572076407
COG,2010,134.1753319036217
COG,2011,128.07915502913127
COG,2012,124.49538251683244
COG,2013,121.53807850166254
COG,2014,119.57582924122941
COG,2015,118.0017834474822
COG,2016,114.19805232623862
COG,2017,113.00518030689967
CRI,1990,40.572063072963104
CRI,1991,39.70090162877069
CRI,1992,38.89487501648521
CRI,1993,37.9193961221132
CRI,1994,38.492997523294456
CRI,1995,38.59263695394404
CRI,1996,36.07049666521518
CRI,1997,34.80060826295425
CRI,1998,34.215479363464084
CRI,1999,33.7455455887746
CRI,2000,31.401706309283796
CRI,2001,30.544267561995863
CRI,2002,28.842525358977788
CRI,2003,28.56267257960423
CRI,2004,27.729175894828973
CRI,2005,25.121535141639946
CRI,2006,24.68801830367171
CRI,2007,21.551330461758326
CRI,2008,21.361308464888324
CRI,2009,20.916353274300224
CRI,2010,22.512331806024527
CRI,2011,21.721033342960435
CRI,2012,21.247199907744807
CRI,2013,20.62656216569923
CRI,2014,20.297758597739517
CRI,2015,20.619265411100997
CRI,2016,21.09057695789467
CRI,2017,21.21308224391965
CIV,1990,162.52540565606415
CIV,1991,161.37160945903304
CIV,1992,161.77983075555804
CIV,1993,163.56444231963115
CIV,1994,165.47219062745526
CIV,1995,167.06984151776723
CIV,1996,166.88883457666955
CIV,1997,165.21992910967376
CIV,1998,164.5868912614458
CIV,1999,163.41620757500883
CIV,2000,162.72428236903042
CIV,2001,160.57594484235685
CIV,2002,157.48062273502657
CIV,2003,155.18542672569305
CIV,2004,153.77285945348805
CIV,2005,152.3138240263956
CIV,2006,151.49597651825977
CIV,2007,148.94759071085363
CIV,2008,144.60847891290723
CIV,2009,141.01286633267569
CIV,2010,138.16059407550264
CIV,2011,135.898168933899
CIV,2012,134.53942400311814
CIV,2013,132.59033186748098
CIV,2014,129.41059134858878
CIV,2015,127.60537718702523
CIV,2016,123.02454755770036
CIV,2017,118.8365593679245
HRV,1990,61.59001244104163
HRV,1991,59.966239302848415
HRV,1992,58.76095018613177
HRV,1993,57.89485096837017
HRV,1994,56.86314392716712
HRV,1995,56.75722459453222
HRV,1996,57.734461911439865
HRV,1997,58.634525664673156
HRV,1998,56.96566127924134
HRV,1999,55.765434328079785
HRV,2000,52.28156744992918
HRV,2001,51.044845459194434
HRV,2002,51.48187201087804
HRV,2003,52.34132052986738
HRV,2004,49.71071003777691
HRV,2005,49.422667743663666
HRV,2006,48.16736753909825
HRV,2007,48.39582727226857
HRV,2008,47.751323161583805
HRV,2009,44.58810263579629
HRV,2010,42.83564287796292
HRV,2011,41.877948035936164
HRV,2012,39.532366038144154
HRV,2013,36.752732173893335
HRV,2014,36.09441955332218
HRV,2015,37.539620336020164
HRV,2016,34.23502573085698
HRV,2017,33.552074585083204
CUB,1990,51.801897221193634
CUB,1991,51.6030142805138
CUB,1992,52.56296003149388
CUB,1993,53.34154542887883
CUB,1994,52.84097164477389
CUB,1995,51.53256215352764
CUB,1996,50.897232868337
CUB,1997,49.102478502901725
CUB,1998,48.08768391572228
CUB,1999,46.702489860795296
CUB,2000,43.999918929156735
CUB,2001,43.66848699564242
CUB,2002,40.56228291274388
CUB,2003,40.64542525531324
CUB,2004,40.69539010240443
CUB,2005,40.482442275073566
CUB,2006,38.10372902773837
CUB,2007,37.651771329497464
CUB,2008,37.76451813649393
CUB,2009,37.29399603542941
CUB,2010,36.687817388111384
CUB,2011,34.84507523859762
CUB,2012,34.17961436755158
CUB,2013,34.04014223990232
CUB,2014,33.28892356329068
CUB,2015,33.88404053460197
CUB,2016,32.94971454020374
CUB,2017,32.46048101808931
CYP,1990,50.45310346727825
CYP,1991,50.032245910044544
CYP,1992,49.179750756374354
CYP,1993,48.181341740246715
CYP,1994,47.33829815870176
CYP,1995,46.55168683844328
CYP,1996,46.65196666792214
CYP,1997,47.82458747321191
CYP,1998,48.335859974258334
CYP,1999,48.330509669683465
CYP,2000,48.2666844678841
CYP,2001,47.12556205414826
CYP,2002,46.26254013255624
CYP,2003,45.36834984858327
CYP,2004,44.37959291958495
CYP,2005,42.4132078742183
CYP,2006,40.57285883048784
CYP,2007,38.93523698399177
CYP,2008,36.575357235921224
CYP,2009,34.8549697968653
CYP,2010,32.9346875080022
CYP,2011,31.232113390431294
CYP,2012,29.41645465883507
CYP,2013,28.380650570829207
CYP,2014,27.659583413889806
CYP,2015,27.608607695444384
CYP,2016,25.96171468056219
CYP,2017,25.95910461328527
CZE,1990,73.8972058815813
CZE,1991,69.37285419229879
CZE,1992,66.17376087228817
CZE,1993,62.20201684256729
CZE,1994,59.70370525958344
CZE,1995,58.37873365289952
CZE,1996,54.78861829827335
CZE,1997,53.48225613173241
CZE,1998,50.1993580348852
CZE,1999,48.33628681421587
CZE,2000,46.86383997288032
CZE,2001,45.32589443045455
CZE,2002,44.365800812067775
CZE,2003,44.74969699804754
CZE,2004,42.35643632291407
CZE,2005,41.2589433664669
CZE,2006,39.32006483530456
CZE,2007,38.7153254170772
CZE,2008,38.46517075514859
CZE,2009,37.78799580670212
CZE,2010,37.01760464688104
CZE,2011,36.2439347934567
CZE,2012,34.859637210577304
CZE,2013,33.93026178380828
CZE,2014,32.26503336719154
CZE,2015,32.41577614263114
CZE,2016,30.791526739212106
CZE,2017,30.159923281693157
COD,1990,177.60647233022883
COD,1991,177.25506539949117
COD,1992,176.21042654075936
COD,1993,175.71579496057558
COD,1994,176.271954383532
COD,1995,177.68011306134315
COD,1996,180.9754264539424
COD,1997,178.08803601761355
COD,1998,178.99489626171408
COD,1999,178.76426741484892
COD,2000,179.10815890725374
COD,2001,178.4223383234937
COD,2002,175.95694990418625
COD,2003,176.6263901292141
COD,2004,173.510740100628
COD,2005,169.39682208895906
COD,2006,168.73434285588021
COD,2007,167.27761151414055
COD,2008,166.7436413252115
COD,2009,165.7060522117864
COD,2010,163.71000072859982
COD,2011,161.75971405470693
COD,2012,159.79222466932106
COD,2013,155.59712639025074
COD,2014,151.78042240404602
COD,2015,148.4421017274969
COD,2016,145.19971156704574
COD,2017,142.68032992575937
DNK,1990,40.36519780605452
DNK,1991,39.02630560035713
DNK,1992,38.789925272436605
DNK,1993,38.850423982933386
DNK,1994,38.15350682154048
DNK,1995,37.430669512282506
DNK,1996,36.18042224248629
DNK,1997,34.748290408879
DNK,1998,33.10277340956075
DNK,1999,33.84395751033738
DNK,2000,31.59166599721348
DNK,2001,31.307934714546032
DNK,2002,31.280554777213933
DNK,2003,30.17798131881467
DNK,2004,28.682918903735878
DNK,2005,27.136461869967594
DNK,2006,27.138463964813138
DNK,2007,26.918009589399425
DNK,2008,25.797091958439278
DNK,2009,25.515921259697663
DNK,2010,24.79781339607681
DNK,2011,24.32987784783359
DNK,2012,22.013488867019905
DNK,2013,21.187438847561516
DNK,2014,20.665882663638488
DNK,2015,19.891194178420136
DNK,2016,19.31916137636146
DNK,2017,19.324887260097906
DJI,1990,146.8274587034384
DJI,1991,148.51693879680434
DJI,1992,150.9686045778535
DJI,1993,150.3249646928939
DJI,1994,149.01527156091066
DJI,1995,147.58975088915776
DJI,1996,146.22125681724827
DJI,1997,142.8696230331918
DJI,1998,138.6993432271904
DJI,1999,133.12326449015126
DJI,2000,127.18485191715865
DJI,2001,121.52285901092787
DJI,2002,116.00735789193998
DJI,2003,110.4614217564098
DJI,2004,105.38087074103296
DJI,2005,100.875509537881
DJI,2006,98.11966444006869
DJI,2007,96.19047125453288
DJI,2008,93.65292821556177
DJI,2009,91.45677979457535
DJI,2010,88.94738867021447
DJI,2011,88.01144565707409
DJI,2012,85.88431629793874
DJI,2013,84.33066442142014
DJI,2014,83.41619402173275
DJI,2015,83.49410648928294
DJI,2016,82.4769523955055
DJI,2017,80.69632489595126
DMA,1990,55.17408057606534
DMA,1991,54.894963201391555
DMA,1992,54.47182005018336
DMA,1993,53.72598870905987
DMA,1994,52.83530525050177
DMA,1995,51.60986524098399
DMA,1996,50.9777317586355
DMA,1997,49.71121512203461
DMA,1998,48.39092098639196
DMA,1999,47.341008499671325
DMA,2000,45.977082991268034
DMA,2001,44.89563563185315
DMA,2002,43.93133529518459
DMA,2003,43.782255949204256
DMA,2004,43.43124565928455
DMA,2005,42.595668479320466
DMA,2006,42.12803561142834
DMA,2007,41.242562490805945
DMA,2008,40.330527770018904
DMA,2009,39.79394208351368
DMA,2010,39.71407976317934
DMA,2011,40.39606144472392
DMA,2012,39.353479380889134
DMA,2013,39.415739026393986
DMA,2014,38.924702625230985
DMA,2015,38.88421399204624
DMA,2016,38.23456970186678
DMA,2017,37.6752584195648
DOM,1990,47.11629528792364
DOM,1991,45.25602999128172
DOM,1992,43.194150839280965
DOM,1993,42.29925506317322
DOM,1994,40.23005222793752
DOM,1995,38.889828501001915
DOM,1996,38.569397771015446
DOM,1997,38.25709672544803
DOM,1998,37.688519361294816
DOM,1999,36.915463426323036
DOM,2000,35.28722151303998
DOM,2001,35.05903790538088
DOM,2002,35.0345707282451
DOM,2003,35.7701411295357
DOM,2004,36.62518859735959
DOM,2005,36.78598506155568
DOM,2006,37.814230056463416
DOM,2007,37.31032849606801
DOM,2008,36.77349054900893
DOM,2009,36.406479554990895
DOM,2010,36.167840781079946
DOM,2011,36.011325916096894
DOM,2012,36.152273749783006
DOM,2013,37.16620706996348
DOM,2014,37.487220022484436
DOM,2015,38.947236383675516
DOM,2016,37.686763633898266
DOM,2017,36.97274516490145
,1990,181.6699615078842
,1991,179.03739758603868
,1992,174.58727324867854
,1993,169.68318083302526
,1994,164.6457745251172
,1995,158.5736547998161
,1996,153.53759218225625
,1997,148.0610317026368
,1998,143.4206492655478
,1999,137.0048465462832
,2000,132.08180460536494
,2001,127.18557230813055
,2002,124.14572922267504
,2003,121.51731358833787
,2004,117.2894699521183
,2005,110.8192983254899
,2006,102.64159523980707
,2007,97.65691222784164
,2008,95.29684735087655
,2009,94.05580829602874
,2010,92.75887944309545
,2011,90.50321522254295
,2012,85.7091632319898
,2013,81.77725828206506
,2014,79.07662133044289
,2015,78.32763846670636
,2016,74.83217256928376
,2017,72.824140571331
,1990,69.00625521401588
,1991,70.32185172627814
,1992,73.70455956410271
,1993,82.9684119241879
,1994,87.88664214114159
,1995,85.04711954084645
,1996,81.65807148889861
,1997,77.39197333302006
,1998,74.53490415719486
,1999,77.78557011460927
,2000,78.2968799252021
,2001,79.39241004718254
,2002,81.05012423656167
,2003,80.86452064306053
,2004,78.39122173899749
,2005,78.10220128510254
,2006,73.04150823745456
,2007,70.42157752289077
,2008,69.61378481163871
,2009,64.61996761949233
,2010,62.60292625053652
,2011,58.21240940565959
,2012,54.74179761184102
,2013,52.39382736521838
,2014,49.998583726284274
,2015,51.76034686014343
,2016,49.225889299920226
,2017,47.54567793618823
,1990,171.5651929483181
,1991,170.64742217720067
,1992,170.80571723060962
,1993,171.13369025453704
,1994,170.57942192148465
,1995,170.54043817293473
,1996,170.44429446420565
,1997,169.9038595074349
,1998,168.85307359592994
,1999,165.73438048519233
,2000,162.10703788626526
,2001,157.61855210809333
,2002,153.9422095878333
,2003,150.4105494603052
,2004,146.81448622450745
,2005,142.54421639600014
,2006,138.8750314667335
,2007,134.95074939670997
,2008,131.20781492271897
,2009,127.58888374164448
,2010,124.21583317803585
,2011,120.91647793190612
,2012,117.92359989751017
,2013,114.85909329851057
,2014,111.97879701887493
,2015,109.63781931105743
,2016,107.15053254478441
,2017,105.19513510973374
ECU,1990,47.710639351669954
ECU,1991,48.838986168056465
ECU,1992,47.189300040210405
ECU,1993,44.8477228757514
ECU,1994,42.350593720695066
ECU,1995,40.230952735002504
ECU,1996,40.58898169043892
ECU,1997,38.163237007448984
ECU,1998,38.20569353826149
ECU,1999,38.07455009526401
ECU,2000,37.01914958525732
ECU,2001,35.297284784924
ECU,2002,37.19769889111843
ECU,2003,37.55331599059281
ECU,2004,37.673849291376456
ECU,2005,38.07765077338331
ECU,2006,37.9859409388379
ECU,2007,37.5781571722936
ECU,2008,36.873884870516186
ECU,2009,35.65568925856892
ECU,2010,35.11153019012344
ECU,2011,34.16801062241785
ECU,2012,33.61492867297144
ECU,2013,31.281957261755135
ECU,2014,29.05272340252255
ECU,2015,28.041828651523147
ECU,2016,27.553637367708887
ECU,2017,27.135242910048543
EGY,1990,138.7817298699947
EGY,1991,136.37894589418437
EGY,1992,132.9349451486242
EGY,1993,135.02205542951512
EGY,1994,134.3416721692837
EGY,1995,128.5159435624369
EGY,1996,126.59158850623025
EGY,1997,126.15111927100186
EGY,1998,123.27738779920519
EGY,1999,120.96274163244847
EGY,2000,115.49463281601558
EGY,2001,119.4060939107064
EGY,2002,120.40232920759323
EGY,2003,120.93753519327514
EGY,2004,119.21321128008917
EGY,2005,117.56176582460645
EGY,2006,118.16685930835496
EGY,2007,115.56352090887772
EGY,2008,115.87345283435319
EGY,2009,117.66764313887427
EGY,2010,117.40917211246831
EGY,2011,113.20382546840997
EGY,2012,113.4428130123153
EGY,2013,110.96414488097484
EGY,2014,109.49536863461074
EGY,2015,115.05149631002712
EGY,2016,114.10889105390818
EGY,2017,113.35551184504843
SLV,1990,70.44230213892291
SLV,1991,69.48188119534285
SLV,1992,70.90501209097295
SLV,1993,69.93778591110527
SLV,1994,70.94396754679788
SLV,1995,64.5312896391752
SLV,1996,63.92850547728919
SLV,1997,61.22677800375992
SLV,1998,59.5793075544745
SLV,1999,57.932623061174304
SLV,2000,55.22997527872521
SLV,2001,53.858648501760385
SLV,2002,52.44315837339218
SLV,2003,52.78212096891398
SLV,2004,54.37012492168229
SLV,2005,54.61856905883311
SLV,2006,52.874901336295586
SLV,2007,54.412247538906925
SLV,2008,51.972850895189325
SLV,2009,52.926275344927994
SLV,2010,50.85643535303207
SLV,2011,51.94669433785877
SLV,2012,48.4237066989954
SLV,2013,49.07073205433436
SLV,2014,49.703028627684766
SLV,2015,48.85354960907513
SLV,2016,47.00602627460335
SLV,2017,45.898198724122935
,1990,42.457433814925736
,1991,41.329519227121004
,1992,40.080205692071026
,1993,40.126470993143
,1994,38.193603367959305
,1995,37.91274036000072
,1996,36.65797660282549
,1997,35.335480095366236
,1998,34.405423651604934
,1999,33.161932923053804
,2000,31.442862181301937
,2001,29.917797141705734
,2002,29.284951546377027
,2003,28.534568200457997
,2004,26.54912027224988
,2005,25.37331770772362
,2006,24.58789416260735
,2007,23.521566660878833
,2008,23.002136236653573
,2009,21.836821818544404
,2010,21.058032387442843
,2011,20.726767724671824
,2012,19.414186323863586
,2013,19.300896692566027
,2014,18.12425781468521
,2015,18.279821954538097
,2016,17.99348693223695
,2017,17.880951040970924
GNQ,1990,258.01330185243773
GNQ,1991,254.94131950555646
GNQ,1992,248.06456901198598
GNQ,1993,242.977138455333
GNQ,1994,239.25533682907178
GNQ,1995,233.89090714440414
GNQ,1996,225.59004278338296
GNQ,1997,202.18536096045315
GNQ,1998,186.19732818805687
GNQ,1999,172.85166265148712
GNQ,2000,158.07082972563438
GNQ,2001,143.10144686139546
GNQ,2002,129.77090300397035
GNQ,2003,122.30455887973855
GNQ,2004,113.61406368502192
GNQ,2005,107.77238526717295
GNQ,2006,105.57686712510201
GNQ,2007,100.85248517819996
GNQ,2008,96.8621254213358
GNQ,2009,93.89991389632648
GNQ,2010,90.4428409997253
GNQ,2011,87.08229534086443
GNQ,2012,84.38072778174586
GNQ,2013,81.49231036703182
GNQ,2014,80.06169681432344
GNQ,2015,80.35685037757214
GNQ,2016,79.70653632070733
GNQ,2017,78.35860984601827
ERI,1990,251.7690070492663
ERI,1991,267.21491419014217
ERI,1992,257.6883961133378
ERI,1993,244.5224222184109
ERI,1994,235.97307379666015
ERI,1995,218.34364390809145
ERI,1996,219.84189924850688
ERI,1997,212.1340206388994
ERI,1998,203.8990863131287
ERI,1999,195.55865510017657
ERI,2000,184.88124351838215
ERI,2001,184.59432436579985
ERI,2002,177.6124300136532
ERI,2003,173.55078794262212
ERI,2004,171.22997919164624
ERI,2005,167.03015997916148
ERI,2006,166.09841679197456
ERI,2007,163.36769355344353
ERI,2008,160.66853070397732
ERI,2009,157.5100663297241
ERI,2010,155.96979493309178
ERI,2011,152.88482425173086
ERI,2012,149.65168758072838
ERI,2013,146.40229571253371
ERI,2014,142.4124624146111
ERI,2015,141.0294818545139
ERI,2016,136.95354622893572
ERI,2017,132.70047430840424
EST,1990,54.66062360832031
EST,1991,55.33336580964128
EST,1992,53.836478570178556
EST,1993,56.74753907791405
EST,1994,59.87614126428864
EST,1995,55.79789924723307
EST,1996,49.197758356608
EST,1997,47.42274233017917
EST,1998,48.06408812230153
EST,1999,44.68068692956455
EST,2000,42.948624015714664
EST,2001,43.24993206406852
EST,2002,41.39371884019258
EST,2003,39.460882724733636
EST,2004,37.251026764338064
EST,2005,35.08666102456804
EST,2006,33.80427357668581
EST,2007,32.43351578198494
EST,2008,29.229273515827437
EST,2009,27.025723390087652
EST,2010,24.128851476346874
EST,2011,22.760778543273606
EST,2012,20.836374403574347
EST,2013,19.093163130579708
EST,2014,18.838467523565104
EST,2015,16.53077524854442
EST,2016,15.982268164677272
EST,2017,15.651686870127074
SWZ,1990,154.8502265695971
SWZ,1991,151.4053284165977
SWZ,1992,146.94463597452506
SWZ,1993,142.5179767405953
SWZ,1994,141.67127828745606
SWZ,1995,143.79916114205352
SWZ,1996,145.47348498162668
SWZ,1997,144.73354610358845
SWZ,1998,148.71727997569363
SWZ,1999,153.70053792435627
SWZ,2000,163.0379406308646
SWZ,2001,168.68190784660158
SWZ,2002,174.23051910720181
SWZ,2003,174.86669975110004
SWZ,2004,175.04704278480529
SWZ,2005,174.23772511960266
SWZ,2006,169.6373601014871
SWZ,2007,164.80256303416004
SWZ,2008,161.53340939382588
SWZ,2009,157.10565694188028
SWZ,2010,150.8398785326718
SWZ,2011,143.45117567068485
SWZ,2012,138.6363967617652
SWZ,2013,133.30547434018408
SWZ,2014,126.00309781009831
SWZ,2015,118.54146469686535
SWZ,2016,111.55053168793621
SWZ,2017,106.34176901707583
ETH,1990,159.78999828417392
ETH,1991,157.158286112779
ETH,1992,156.74357428637774
ETH,1993,156.23134661372916
ETH,1994,156.12295729010873
ETH,1995,159.1343692192882
ETH,1996,162.06369922243405
ETH,1997,165.46169699218137
ETH,1998,167.33743875516734
ETH,1999,167.49580864110902
ETH,2000,165.80155055575605
ETH,2001,163.23810231942576
ETH,2002,158.7131325866426
ETH,2003,155.18322576018633
ETH,2004,151.36059800644742
ETH,2005,145.45189253702665
ETH,2006,139.88534376398982
ETH,2007,133.77101652921732
ETH,2008,127.59151136207089
ETH,2009,122.09446669171292
ETH,2010,116.05728653669716
ETH,2011,110.39594508091919
ETH,2012,105.1935257431625
ETH,2013,100.38180974534093
ETH,2014,96.4990110648254
ETH,2015,93.57869970805282
ETH,2016,90.64138256531291
ETH,2017,88.82900506191545
FJI,1990,113.96297732352147
FJI,1991,116.00369169545839
FJI,1992,117.69436196540317
FJI,1993,120.26003559298987
FJI,1994,124.18040171078462
FJI,1995,127.3838400334715
FJI,1996,131.39034298201025
FJI,1997,138.79641483027027
FJI,1998,137.47086199422253
FJI,1999,140.22603135844332
FJI,2000,139.66608139936227
FJI,2001,136.13888383746124
FJI,2002,134.61516746282476
FJI,2003,133.78236320192482
FJI,2004,129.52638429652245
FJI,2005,127.86693296879182
FJI,2006,127.46890325318223
FJI,2007,127.98096361256069
FJI,2008,127.82213257333855
FJI,2009,123.4661813411962
FJI,2010,120.60998545284959
FJI,2011,120.76121638647432
FJI,2012,116.70318380342559
FJI,2013,113.07573522850372
FJI,2014,109.9759493809148
FJI,2015,108.36339048789449
FJI,2016,103.64606412633277
FJI,2017,100.59466782714483
FIN,1990,27.073726204163375
FIN,1991,25.90876198747749
FIN,1992,25.37529128243032
FIN,1993,24.573325897408694
FIN,1994,22.72881263732605
FIN,1995,22.285929156481966
FIN,1996,21.461426062714256
FIN,1997,20.953166881975704
FIN,1998,20.251724028100693
FIN,1999,19.51632858098081
FIN,2000,18.68085077967553
FIN,2001,17.794265199890372
FIN,2002,17.22322342159031
FIN,2003,16.452786584124095
FIN,2004,15.723124248383803
FIN,2005,14.830808253710233
FIN,2006,14.149537756046005
FIN,2007,13.923118399841606
FIN,2008,13.455365666140956
FIN,2009,13.01696061170302
FIN,2010,12.554187503840465
FIN,2011,12.103880693568515
FIN,2012,10.633956851571511
FIN,2013,9.766607460475527
FIN,2014,9.630076860437587
FIN,2015,8.69069077668554
FIN,2016,8.40169621134432
FIN,2017,8.507491500027184
FRA,1990,26.08273890858874
FRA,1991,25.285053410480455
FRA,1992,24.55018438465525
FRA,1993,24.12502683587057
FRA,1994,23.344018958556017
FRA,1995,22.888043487462348
FRA,1996,22.4384733371714
FRA,1997,21.72312065634956
FRA,1998,21.795679029237565
FRA,1999,21.249767659076127
